State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)","Green Chilli",Other,FAQ,16/12/2024,4000,6000,5000
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)",Guar,Other,FAQ,16/12/2024,9000,11000,10000
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)",Onion,Other,FAQ,16/12/2024,2500,3500,3000
Gujarat,Banaskanth,Deesa,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,16/12/2024,2655,3265,2950
Gujarat,Banaskanth,Dhanera,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,16/12/2024,2865,2910,2890
Gujarat,Banaskanth,Dhanera,Mustard,Mustard,FAQ,16/12/2024,5160,5520,5340
Gujarat,Banaskanth,Dhanera,"Suva (Dill Seed)",Other,FAQ,16/12/2024,7575,7575,7575
Gujarat,Banaskanth,Panthawada,Mustard,Other,FAQ,16/12/2024,5605,5625,5610
Gujarat,Banaskanth,Thara,"Castor Seed","Castor seed",FAQ,16/12/2024,6000,6225,6112.5
Gujarat,Banaskanth,Thara,"Cummin Seed(Jeera)",Other,FAQ,16/12/2024,21150,22000,21575
Gujarat,Banaskanth,Thara,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,16/12/2024,8255,10675,9465
Gujarat,Banaskanth,Thara(Shihori),"Castor Seed",Caster,FAQ,16/12/2024,6725,6775,6750
Gujarat,Banaskanth,Thara(Shihori),Groundnut,Balli/Habbu,FAQ,16/12/2024,5000,5630,5315
Gujarat,Banaskanth,Thara(Shihori),"Sesamum(Sesame,Gingelly,Til)",95/5,FAQ,16/12/2024,10125,10675,10400
Gujarat,Banaskanth,Vav,"Cummin Seed(Jeera)",Other,FAQ,16/12/2024,17955,23085,22800
Gujarat,Banaskanth,Vav,"Guar Seed(Cluster Beans Seed)",Other,FAQ,16/12/2024,4200,4590,4450
Gujarat,Bharuch,Ankleshwar,Methi(Leaves),Methi,FAQ,16/12/2024,1500,2500,2000
Gujarat,Bharuch,Jambusar,Wheat,Other,FAQ,16/12/2024,2800,3200,3000
Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,FAQ,16/12/2024,6800,7200,7000
Gujarat,Bharuch,Jambusar(Kaavi),Rice,Other,FAQ,16/12/2024,3400,3800,3600
Gujarat,Bhavnagar,Taleja,"Green Gram (Moong)(Whole)",Local,FAQ,16/12/2024,7265,12100,9685
Gujarat,Botad,Botad,Soanf,Other,FAQ,16/12/2024,5500,8225,6900
Gujarat,Botad,Botad,Wheat,Other,FAQ,16/12/2024,2800,3350,3100
Gujarat,Dahod,Dahod,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,16/12/2024,7300,8100,7900
Gujarat,Dahod,Dahod,Maize,"White (SAFED)",FAQ,16/12/2024,2250,3176,3000
Gujarat,Dahod,Dahod,Paddy(Dhan)(Common),"Paddy Coarse",FAQ,16/12/2024,1920,1930,1925
Gujarat,Dahod,Dahod,Paddy(Dhan)(Common),"Paddy fine",FAQ,16/12/2024,2120,2250,2200
Gujarat,Dahod,"Dahod(Veg. Market)",Cabbage,Cabbage,FAQ,16/12/2024,1000,2000,1650
Gujarat,Dahod,"Dahod(Veg. Market)",Cauliflower,Cauliflower,FAQ,16/12/2024,500,3000,2300
Gujarat,Dahod,"Dahod(Veg. Market)",Ginger(Green),"Green Ginger",FAQ,16/12/2024,3000,4500,4000
Gujarat,Dahod,Davgadbaria(Piplod),Paddy(Dhan)(Common),Common,FAQ,16/12/2024,1560,1580,1570
Gujarat,"Devbhumi Dwarka",Bhanvad,"Cummin Seed(Jeera)",Medium,FAQ,16/12/2024,19000,20500,19500
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Cauliflower,Other,FAQ,16/12/2024,2000,2250,2000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Green Chilli",Other,FAQ,16/12/2024,5000,6000,5000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Tomato,Other,FAQ,16/12/2024,2750,2750,2750
Gujarat,"Gir Somnath",Talalagir,"Bhindi(Ladies Finger)",Other,FAQ,16/12/2024,3000,5000,4000
Gujarat,"Gir Somnath",Talalagir,Cabbage,Other,FAQ,16/12/2024,1000,3500,2000
Gujarat,"Gir Somnath",Veraval,Groundnut,G20,FAQ,16/12/2024,4445,5650,5475
Gujarat,Jamnagar,Dhrol,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,16/12/2024,1750,2400,2075
Gujarat,Jamnagar,Dhrol,"Bengal Gram(Gram)(Whole)",Other,FAQ,16/12/2024,5400,6200,5800
Gujarat,Jamnagar,Dhrol,Cotton,Other,FAQ,16/12/2024,6200,7280,6740
Gujarat,Junagarh,Bhesan,Soyabean,Other,FAQ,16/12/2024,3500,4180,4005
Gujarat,Mehsana,Mehsana,Mustard,Mustard,FAQ,16/12/2024,5500,5640,5625
Gujarat,Mehsana,"Mehsana(Mehsana Veg)",Banana,Other,Large,16/12/2024,1700,2300,2000
Gujarat,Mehsana,"Mehsana(Mehsana Veg)","Bhindi(Ladies Finger)",Bhindi,FAQ,16/12/2024,2000,5200,3750
Gujarat,Mehsana,"Mehsana(Mehsana Veg)","Green Chilli","Green Chilly",FAQ,16/12/2024,1500,5000,3250
Gujarat,Morbi,Halvad,"Guar Seed(Cluster Beans Seed)",Other,FAQ,16/12/2024,4000,4500,4400
Gujarat,Morbi,Halvad,Wheat,Other,FAQ,16/12/2024,2500,3250,3050
Gujarat,Morbi,Morbi,Cotton,Local,FAQ,16/12/2024,6250,7380,6815
Gujarat,Morbi,Morbi,Lemon,Lemon,FAQ,16/12/2024,1500,3000,2250
Gujarat,Patan,Sami,"Castor Seed","Castor seed",FAQ,16/12/2024,6150,6215,6190
Gujarat,Patan,Sami,"Cummin Seed(Jeera)","Cummin Seed(Jeera)",FAQ,16/12/2024,20000,22125,21500
Gujarat,Patan,Sami,"Guar Seed(Cluster Beans Seed)",Other,FAQ,16/12/2024,4250,4555,4500
Gujarat,Patan,Siddhpur,"Black Gram (Urd Beans)(Whole)",Desi,FAQ,16/12/2024,7650,8100,7875
Gujarat,Patan,Siddhpur,Cotton,"H.Y.4 (Unginned)",FAQ,16/12/2024,6650,7400,7025
Gujarat,Patan,Siddhpur,Jowar(Sorghum),"Jowar ( White)",FAQ,16/12/2024,4035,4925,4480
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Apple,Apple,Medium,16/12/2024,6000,10000,8000
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Guar,Gwar,FAQ,16/12/2024,3000,10000,6500
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Lemon,Other,FAQ,16/12/2024,2000,3000,2500
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Potato,Potato,FAQ,16/12/2024,400,600,500
Gujarat,Rajkot,Jasdan,"Bajra(Pearl Millet/Cumbu)",Deshi,FAQ,16/12/2024,2000,3000,2750
Gujarat,Rajkot,Jasdan,Maize,Hybrid/Local,FAQ,16/12/2024,2000,2500,2105
Gujarat,Rajkot,Jetpur(Dist.Rajkot),Garlic,Garlic,FAQ,16/12/2024,10000,22755,21000
Gujarat,Rajkot,Jetpur(Dist.Rajkot),Groundnut,Other,FAQ,16/12/2024,3750,5900,5300
Gujarat,Rajkot,Jetpur(Dist.Rajkot),Soyabean,Soyabeen,FAQ,16/12/2024,3950,4130,4025
Gujarat,Rajkot,Rajkot,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,16/12/2024,6750,9800,8000
Gujarat,Rajkot,Rajkot,Jowar(Sorghum),"Jowar (Yellow)",FAQ,16/12/2024,2000,2500,2250
Gujarat,Rajkot,Rajkot,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,16/12/2024,15250,20250,18000
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)","Bhindi(Ladies Finger)",Bhindi,FAQ,16/12/2024,2500,4000,3250
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)","Bottle gourd","Bottle Gourd",FAQ,16/12/2024,1000,1500,1250
Gujarat,Sabarkantha,Bayad(Demai),Wheat,Other,FAQ,16/12/2024,2550,2650,2600
Gujarat,Sabarkantha,Idar,"Black Gram (Urd Beans)(Whole)",Other,FAQ,16/12/2024,6630,7402,7400
Gujarat,Sabarkantha,Idar,Soyabean,Other,FAQ,16/12/2024,4115,4895,4892
Gujarat,Sabarkantha,Modasa(Tintoi),Maize,"Hybrid Red (Cattle Feed)",FAQ,16/12/2024,1900,2305,2305
Gujarat,Sabarkantha,Vadali,Maize,Other,FAQ,16/12/2024,2750,2985,2867
Gujarat,Sabarkantha,Vadali,Wheat,Other,FAQ,16/12/2024,2905,3025,2965
Gujarat,Surat,Nizar,Cotton,Other,FAQ,16/12/2024,6875,7065,6910
Gujarat,Surat,Nizar(Kukarmuda),Jowar(Sorghum),Other,FAQ,16/12/2024,1935,2145,2052
Gujarat,Surat,Surat,"Bhindi(Ladies Finger)",Other,FAQ,16/12/2024,3000,7500,5250
Gujarat,Surat,Surat,Carrot,Other,FAQ,16/12/2024,1000,3000,2000
Gujarat,Surat,Surat,"Papaya (Raw)",Other,FAQ,16/12/2024,600,1500,1050
Gujarat,Surat,Surat,Snakeguard,Other,FAQ,16/12/2024,2000,2500,2250
Gujarat,Surendranagar,"Dasada Patadi",Cotton,"Shanker 4 31mm FIne",FAQ,16/12/2024,6800,7125,7121
Gujarat,Surendranagar,Vadhvan,Apple,Apple,Medium,16/12/2024,10000,10500,10250
Gujarat,Surendranagar,Vadhvan,Cauliflower,Cauliflower,FAQ,16/12/2024,1000,1500,1250
Gujarat,Surendranagar,Vadhvan,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Garlic,Garlic,FAQ,16/12/2024,16000,22500,19250
Gujarat,Surendranagar,Vadhvan,Lemon,Lemon,FAQ,16/12/2024,3500,4000,3750
Gujarat,Surendranagar,Vadhvan,Tinda,Tinda,FAQ,16/12/2024,3000,3500,3250
Gujarat,Valsad,Chikli(Khorgam),"Bottle gourd",Other,FAQ,16/12/2024,1250,1750,1500
Haryana,Ambala,"Ambala Cantt.",Apple,Apple,Medium,16/12/2024,3000,7000,5500
Haryana,Ambala,"Ambala Cantt.",Brinjal,Brinjal,FAQ,16/12/2024,1200,1500,1300
Haryana,Ambala,"Ambala Cantt.","Green Chilli","Green Chilly",FAQ,16/12/2024,1000,1500,1300
Haryana,Ambala,"Ambala Cantt.",Onion,Other,FAQ,16/12/2024,2500,3500,3000
Haryana,Ambala,"Ambala Cantt.",Raddish,Raddish,FAQ,16/12/2024,300,500,400
Haryana,Ambala,Naraingarh,Brinjal,Brinjal,FAQ,16/12/2024,800,2000,1200
Haryana,Ambala,Naraingarh,Cabbage,Other,FAQ,16/12/2024,1200,2500,1600
Haryana,Ambala,Naraingarh,Carrot,Carrot,FAQ,16/12/2024,1000,2000,1400
Haryana,Ambala,Naraingarh,Ginger(Dry),Other,FAQ,16/12/2024,1600,5000,3500
Haryana,Ambala,Naraingarh,Grapes,Green,Medium,16/12/2024,6000,6000,6000
Haryana,Ambala,Naraingarh,"Sweet Potato","Sweet Potato",FAQ,16/12/2024,2000,2500,2100
Haryana,Gurgaon,Gurgaon,Apple,Other,Large,16/12/2024,5000,10000,7500
Haryana,Gurgaon,Gurgaon,Cabbage,Other,FAQ,16/12/2024,1000,1400,1200
Haryana,Gurgaon,Gurgaon,Pomegranate,Other,Large,16/12/2024,5000,10000,7500
Haryana,Gurgaon,Gurgaon,Potato,Other,FAQ,16/12/2024,1000,1500,1250
Haryana,Gurgaon,Pataudi,Orange,Other,Large,16/12/2024,3000,3300,3200
Haryana,Hissar,Barwala(Hisar),"Leafy Vegetable",Other,FAQ,16/12/2024,900,1000,1000
Haryana,Hissar,Barwala(Hisar),Methi(Leaves),Other,FAQ,16/12/2024,1000,1500,1400
Haryana,Hissar,Hansi,Kinnow,Other,Medium,16/12/2024,1500,2000,1800
Haryana,Hissar,Hansi,Tinda,Other,FAQ,16/12/2024,2000,2500,2300
Haryana,Hissar,Uklana,Brinjal,Other,FAQ,16/12/2024,1000,1200,1200
Haryana,Hissar,Uklana,Onion,Onion,FAQ,16/12/2024,3200,3200,3200
Haryana,Hissar,Uklana,Raddish,Raddish,FAQ,16/12/2024,400,500,500
Haryana,Jind,Narwana,"Mousambi(Sweet Lime)",Other,Medium,16/12/2024,4000,4000,4000
Haryana,Jind,Narwana,Potato,Other,FAQ,16/12/2024,2000,2000,2000
Haryana,Jind,Narwana,Tomato,Other,FAQ,16/12/2024,2000,2500,2500
Haryana,Kaithal,Dhand,Banana,Other,Medium,16/12/2024,3000,4000,3800
Haryana,Kurukshetra,Ladwa,Kinnow,Kinnow,Medium,16/12/2024,2000,2500,2300
Haryana,Kurukshetra,Ladwa,"Leafy Vegetable","Leafy Vegetables",FAQ,16/12/2024,500,800,700
Haryana,Kurukshetra,Ladwa,Lemon,Lemon,FAQ,16/12/2024,5000,5000,5000
Haryana,Kurukshetra,Ladwa,Pomegranate,Pomogranate,Medium,16/12/2024,7000,8000,7500
Haryana,Mahendragarh-Narnaul,Narnaul,"Bottle gourd",Other,FAQ,16/12/2024,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Carrot,Other,FAQ,16/12/2024,900,1500,1200
Haryana,Mahendragarh-Narnaul,Narnaul,Cauliflower,Other,FAQ,16/12/2024,2000,3000,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Coriander(Leaves),Other,FAQ,16/12/2024,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Cucumbar(Kheera),Other,FAQ,16/12/2024,2000,2500,2200
Haryana,Mahendragarh-Narnaul,Narnaul,Ginger(Green),"Green Ginger",FAQ,16/12/2024,4000,5000,4200
Haryana,Mahendragarh-Narnaul,Narnaul,Kinnow,Other,Medium,16/12/2024,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Onion,Other,FAQ,16/12/2024,3000,3500,3500
Haryana,Mewat,Punhana,Onion,Other,FAQ,16/12/2024,2500,2500,2500
Haryana,Mewat,Punhana,Potato,Other,FAQ,16/12/2024,1500,1800,1700
Haryana,Mewat,Punhana,Tomato,Other,FAQ,16/12/2024,3000,3000,3000
Haryana,Mewat,Tauru,Cucumbar(Kheera),Other,FAQ,16/12/2024,3000,3000,3000
Haryana,Palwal,Hodal,Cauliflower,Cauliflower,FAQ,16/12/2024,2000,2200,2100
Haryana,Panchkula,"Raipur Rai",Cabbage,Other,FAQ,16/12/2024,2500,2800,2500
Haryana,Panchkula,"Raipur Rai",Cucumbar(Kheera),Other,FAQ,16/12/2024,1500,1800,1500
Haryana,Panchkula,"Raipur Rai",Ginger(Green),"Green Ginger",FAQ,16/12/2024,3000,3500,3000
Haryana,Panchkula,"Raipur Rai",Spinach,Spinach,FAQ,16/12/2024,1600,1800,1600
Haryana,Panchkula,"Raipur Rai",Tomato,Other,FAQ,16/12/2024,2500,2800,2500
Haryana,Panipat,Panipat,Brinjal,"Arkasheela Mattigulla",FAQ,16/12/2024,1000,1500,1250
Haryana,Panipat,Samalkha,Cabbage,Cabbage,FAQ,16/12/2024,2000,2000,2000
Haryana,Panipat,Samalkha,Ginger(Dry),Other,FAQ,16/12/2024,7000,7000,7000
Haryana,Panipat,Samalkha,Methi(Leaves),Methi,FAQ,16/12/2024,1500,1500,1500
Haryana,Panipat,Samalkha,"Peas Wet","Peas Wet",FAQ,16/12/2024,5000,5000,5000
Haryana,Panipat,Samalkha,Potato,Desi,FAQ,16/12/2024,1500,1500,1500
Haryana,Panipat,Samalkha,Spinach,Spinach,FAQ,16/12/2024,1000,1000,1000
Haryana,Rewari,Kosli,Banana,Other,Medium,16/12/2024,2000,2000,2000
Haryana,Rewari,Kosli,Brinjal,Other,FAQ,16/12/2024,1000,1000,1000
Haryana,Rewari,Kosli,Potato,Other,FAQ,16/12/2024,2000,2000,2000
Haryana,Rohtak,Meham,Apple,Apple,Medium,16/12/2024,8000,9000,8500
Haryana,Rohtak,Meham,Banana,Other,Medium,16/12/2024,1700,1700,1700
Haryana,Rohtak,Meham,Cabbage,Cabbage,FAQ,16/12/2024,1500,1500,1500
Haryana,Rohtak,Meham,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,2000,2000,2000
Haryana,Rohtak,Meham,Potato,Other,FAQ,16/12/2024,1800,2000,1900
Haryana,Sonipat,Ganaur,Apple,Other,Medium,16/12/2024,6800,7000,6800
Haryana,Sonipat,Ganaur,"Bitter gourd","Bitter Gourd",FAQ,16/12/2024,3500,4000,3800
Haryana,Sonipat,Ganaur,Cabbage,Cabbage,FAQ,16/12/2024,2400,2500,2400
Haryana,Sonipat,Ganaur,Capsicum,Capsicum,FAQ,16/12/2024,3500,4000,3800
Haryana,Sonipat,Ganaur,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,2400,2500,2400
Haryana,Sonipat,Ganaur,Raddish,Raddish,FAQ,16/12/2024,500,600,500
Haryana,"Yamuna Nagar",Chhachrauli,"Bottle gourd","Bottle Gourd",FAQ,16/12/2024,5000,5000,5000
Haryana,"Yamuna Nagar",Chhachrauli,Brinjal,Brinjal,FAQ,16/12/2024,1500,1500,1500
Haryana,"Yamuna Nagar",Jagadhri,Cabbage,Other,FAQ,16/12/2024,1200,1600,1400
Haryana,"Yamuna Nagar",Jagadhri,Cucumbar(Kheera),Other,FAQ,16/12/2024,1600,2000,1800
Haryana,"Yamuna Nagar",Jagadhri,Kinnow,Other,Medium,16/12/2024,1800,2200,2000
Haryana,"Yamuna Nagar",Mustafabad,Pumpkin,Other,FAQ,16/12/2024,1800,2000,1800
Haryana,"Yamuna Nagar",Radaur,Brinjal,Other,FAQ,16/12/2024,1250,1800,1500
Haryana,"Yamuna Nagar",Radaur,Cucumbar(Kheera),Other,FAQ,16/12/2024,1500,2000,1800
Haryana,"Yamuna Nagar",Radaur,Pumpkin,Other,FAQ,16/12/2024,1200,1500,1400
"Himachal Pradesh",Bilaspur,Bilaspur,Carrot,Carrot,FAQ,16/12/2024,2300,2500,2400
"Himachal Pradesh",Chamba,Chamba,Cabbage,Other,FAQ,16/12/2024,2500,3000,2750
"Himachal Pradesh",Chamba,Chamba,Capsicum,Other,FAQ,16/12/2024,4000,5000,4500
"Himachal Pradesh",Chamba,Chamba,Tomato,Other,FAQ,16/12/2024,3500,4000,3750
"Himachal Pradesh",Hamirpur,Hamirpur,Apple,Golden,Large,16/12/2024,9000,12000,11000
"Himachal Pradesh",Hamirpur,Hamirpur,Cabbage,Other,FAQ,16/12/2024,2500,3200,2800
"Himachal Pradesh",Hamirpur,Hamirpur,Cucumbar(Kheera),Other,FAQ,16/12/2024,3300,3800,3500
"Himachal Pradesh",Hamirpur,Hamirpur,Galgal(Lemon),Galgal(Lemon),FAQ,16/12/2024,5000,6000,5500
"Himachal Pradesh",Hamirpur,Hamirpur,Lemon,Other,FAQ,16/12/2024,5000,5500,5250
"Himachal Pradesh",Hamirpur,Hamirpur,Orange,Other,Medium,16/12/2024,4500,5800,5500
"Himachal Pradesh",Hamirpur,Hamirpur,Potato,Other,FAQ,16/12/2024,2200,2600,2400
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Apple,Delicious,Medium,16/12/2024,12000,15000,13000
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Apple,Golden,Medium,16/12/2024,9000,12000,10000
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Banana,Other,Medium,16/12/2024,3200,3400,3300
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Ginger(Green),Other,FAQ,16/12/2024,15000,19000,17000
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Papaya,Other,Medium,16/12/2024,3500,4000,3800
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Pomegranate,Other,Medium,16/12/2024,12000,14000,13000
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Potato,Other,FAQ,16/12/2024,2000,3600,2200
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Spinach,Other,FAQ,16/12/2024,2000,2400,2200
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Tomato,Other,FAQ,16/12/2024,3500,4800,4200
"Himachal Pradesh",Kangra,Dharamshala,Cabbage,Other,FAQ,16/12/2024,2500,3000,2750
"Himachal Pradesh",Kangra,Dharamshala,"Mousambi(Sweet Lime)",Other,Medium,16/12/2024,6500,7500,7000
"Himachal Pradesh",Kangra,Dharamshala,Papaya,Other,Medium,16/12/2024,3000,4000,3500
"Himachal Pradesh",Kangra,Dharamshala,Potato,Other,FAQ,16/12/2024,2000,2600,2300
"Himachal Pradesh",Kangra,Kangra,Apple,Other,Medium,16/12/2024,5000,9000,7000
"Himachal Pradesh",Kangra,Kangra,"Bitter gourd",Other,FAQ,16/12/2024,7000,7500,7200
"Himachal Pradesh",Kangra,Kangra,Chikoos(Sapota),Other,Medium,16/12/2024,7000,8000,7500
"Himachal Pradesh",Kangra,Kangra,Garlic,Average,FAQ,16/12/2024,32000,34000,33000
"Himachal Pradesh",Kangra,Kangra,Lemon,Other,FAQ,16/12/2024,6500,7000,6700
"Himachal Pradesh",Kangra,Kangra,Orange,Other,Medium,16/12/2024,5000,6000,5500
"Himachal Pradesh",Kangra,Kangra,Pineapple,Other,Medium,16/12/2024,5000,6000,5500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cauliflower,Cauliflower,FAQ,16/12/2024,4800,5000,4800
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,3300,3500,3300
"Himachal Pradesh",Kangra,Kangra(Baijnath),Grapes,Green,Medium,16/12/2024,10000,10100,10000
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Green Chilli","Green Chilly",FAQ,16/12/2024,4000,4500,4000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Pomegranate,Other,Medium,16/12/2024,13000,14000,13000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Beetroot,Beetroot,FAQ,16/12/2024,6000,6200,6100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bottle gourd","Bottle Gourd",FAQ,16/12/2024,3800,3900,3850
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Brinjal,Brinjal,FAQ,16/12/2024,2700,2800,2750
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Colacasia,Colacasia,FAQ,16/12/2024,6000,6200,6100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,3800,3900,3850
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Methi(Leaves),Methi,FAQ,16/12/2024,5000,5200,5100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Pumpkin,Pumpkin,FAQ,16/12/2024,3000,3200,3100
"Himachal Pradesh",Kangra,Palampur,"Bhindi(Ladies Finger)",Other,FAQ,16/12/2024,6800,7000,6900
"Himachal Pradesh",Kangra,Palampur,"Bottle gourd","Bottle Gourd",FAQ,16/12/2024,3700,3800,3750
"Himachal Pradesh",Kangra,Palampur,Carrot,Carrot,FAQ,16/12/2024,2400,2500,2450
"Himachal Pradesh",Kangra,Palampur,"French Beans (Frasbean)",Other,FAQ,16/12/2024,3400,3500,3450
"Himachal Pradesh",Kangra,Palampur,"Mousambi(Sweet Lime)",Other,Medium,16/12/2024,6000,6500,6200
"Himachal Pradesh",Kangra,Palampur,Onion,Other,FAQ,16/12/2024,4200,4300,4250
"Himachal Pradesh",Kangra,Palampur,"Peas Wet",Other,FAQ,16/12/2024,8000,8200,8100
"Himachal Pradesh",Kangra,Palampur,Potato,Other,FAQ,16/12/2024,2000,2200,2100
"Himachal Pradesh",Kangra,Palampur,Turnip,Other,FAQ,16/12/2024,2700,2800,2750
"Himachal Pradesh",Kullu,Bhuntar,Banana,Other,Medium,16/12/2024,3300,3400,3350
"Himachal Pradesh",Kullu,Bhuntar,"Bottle gourd",Other,FAQ,16/12/2024,2500,3000,2800
"Himachal Pradesh",Kullu,Bhuntar,Ginger(Dry),Other,FAQ,16/12/2024,5500,6000,5800
"Himachal Pradesh",Kullu,Bhuntar,Grapes,Other,Medium,16/12/2024,20000,25000,22500
"Himachal Pradesh",Kullu,Bhuntar,Onion,Other,FAQ,16/12/2024,4000,4400,4200
"Himachal Pradesh",Mandi,Mandi(Mandi),Beetroot,Beetroot,FAQ,16/12/2024,2500,5000,3800
"Himachal Pradesh",Mandi,Mandi(Mandi),Cauliflower,Cauliflower,FAQ,16/12/2024,3500,5500,4200
"Himachal Pradesh",Mandi,Mandi(Mandi),Guava,Guava,Medium,16/12/2024,2000,4500,3200
"Himachal Pradesh",Mandi,Mandi(Mandi),"Leafy Vegetable","Leafy Vegetables",FAQ,16/12/2024,1500,2000,1700
"Himachal Pradesh",Mandi,Mandi(Mandi),Onion,Onion,FAQ,16/12/2024,3200,4500,3800
"Himachal Pradesh",Mandi,Mandi(Mandi),Papaya,Papaya,Medium,16/12/2024,3000,4000,3500
"Himachal Pradesh",Mandi,Mandi(Mandi),"Persimon(Japani Fal)","Persimon(Japani Fal)",Medium,16/12/2024,12000,15000,13500
"Himachal Pradesh",Mandi,Mandi(Mandi),Pomegranate,Pomogranate,Medium,16/12/2024,10000,13000,11500
"Himachal Pradesh",Mandi,Mandi(Mandi),Spinach,Other,FAQ,16/12/2024,1500,2500,2000
"Himachal Pradesh",Mandi,Mandi(Mandi),Tomato,Tomato,FAQ,16/12/2024,2800,4000,3500
"Himachal Pradesh",Mandi,Mandi(Takoli),Cauliflower,Other,FAQ,16/12/2024,3500,4500,4000
"Himachal Pradesh",Mandi,Mandi(Takoli),"Peas Wet",Other,FAQ,16/12/2024,6000,6500,6300
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Onion,Other,FAQ,16/12/2024,4000,4500,4250
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Orange,Other,Small,16/12/2024,3600,4000,3800
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Potato,Potato,FAQ,16/12/2024,3500,4000,3750
"Jammu and Kashmir",Anantnag,Kulgam,Apple,Delicious,Large,16/12/2024,4200,4760,4480
"Jammu and Kashmir",Anantnag,Kulgam,Cabbage,Cabbage,FAQ,16/12/2024,2900,3000,2950
"Jammu and Kashmir",Anantnag,Kulgam,Onion,Red,FAQ,16/12/2024,4500,5000,4750
"Jammu and Kashmir",Anantnag,Kulgam,Pomegranate,Pomogranate,Large,16/12/2024,7500,8500,8000
"Jammu and Kashmir",Baramulla,Nowpora,Apple,Delicious,Large,16/12/2024,6250,6875,6562
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Cabbage,Other,FAQ,16/12/2024,2000,2300,2150
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Ginger(Green),Other,FAQ,16/12/2024,3800,4000,3900
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Mashrooms,Other,FAQ,16/12/2024,10000,14000,12000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Orange,Nagpuri,Medium,16/12/2024,3300,5500,4400
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Papaya,Other,Medium,16/12/2024,3000,3500,3250
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Raddish,Other,FAQ,16/12/2024,600,700,650
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Spinach,Other,FAQ,16/12/2024,2300,2500,2400
